unit procedure,sampling point,parameter name,parameter detail,run number,batch number,date of manufacture,process start,parameter date,local id,value_text(reported),value_num(recorded/full precision),uom,LAL,UAL,LCL,UCL,lrl,ucl.1,cl,nel1,nel2,nel3,nel4,ppk,rep,control_precision,action_precision,rejection_precision,scale,summary table,disposition_date,result type,source_system,ctrl_violation,action_violation,rej_violation,spec status,ctrl status
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000449,10352213,10352213,10/12/2017 0:00,10/11/2017 0:00,10/12/2017 0:00,.,141.59,141.59,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000443,10355606,10355606,10/20/2017 0:00,10/16/2017 0:00,10/20/2017 0:00,.,138.43,138.43,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000444,10358639,10358639,11/14/2017 0:00,11/7/2017 0:00,11/14/2017 0:00,.,138.86,138.86,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000443,10358746,10358746,11/20/2017 0:00,11/20/2017 0:00,11/20/2017 0:00,.,138.43,138.43,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000444,10361015,10361015,11/22/2017 0:00,11/22/2017 0:00,11/22/2017 0:00,.,138.36,138.36,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000439,10359665,10359665,11/23/2017 0:00,11/21/2017 0:00,11/23/2017 0:00,.,138.19,138.19,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000436,10360049,10360049,11/27/2017 0:00,11/26/2017 0:00,11/27/2017 0:00,.,141.28,141.28,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000439,10361008,10361008,11/28/2017 0:00,11/27/2017 0:00,11/28/2017 0:00,.,138.7,138.7,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000446,10361465,10361465,11/30/2017 0:00,11/30/2017 0:00,11/30/2017 0:00,.,138.57,138.57,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000449,10361911,10361911,12/1/2017 0:00,12/1/2017 0:00,12/1/2017 0:00,.,135.31,135.31,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000438,10361930,10361930,12/5/2017 0:00,12/4/2017 0:00,12/5/2017 0:00,.,138,138.0,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000438,10362709,10362709,12/8/2017 0:00,12/8/2017 0:00,12/8/2017 0:00,.,137,137.0,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000436,10362560,10362560,1/8/2018 0:00,1/8/2018 0:00,1/8/2018 0:00,.,137.84,137.84,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000444,10362697,10362697,1/9/2018 0:00,1/9/2018 0:00,1/9/2018 0:00,.,137.61,137.61,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000449,10362952,10362952,1/11/2018 0:00,1/11/2018 0:00,1/11/2018 0:00,.,138.81,138.81,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000436,10366881,10366881,1/16/2018 0:00,1/15/2018 0:00,1/16/2018 0:00,.,139.77,139.77,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000446,10364509,10364509,1/18/2018 0:00,1/12/2018 0:00,1/18/2018 0:00,.,139.24,139.24,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000439,10365931,10365931,1/19/2018 0:00,1/17/2018 0:00,1/19/2018 0:00,.,139.19,139.19,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000436,10362947,10362947,1/22/2018 0:00,1/15/2018 0:00,1/22/2018 0:00,.,139.42,139.42,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000438,10364514,10364514,2/1/2018 0:00,1/18/2018 0:00,2/1/2018 0:00,.,140,140.0,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000433,10368311,10368311,2/13/2018 0:00,2/13/2018 0:00,2/13/2018 0:00,.,135.12,135.12,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000436,10368309,10368309,2/14/2018 0:00,2/12/2018 0:00,2/14/2018 0:00,.,137.23,137.23,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000449,10371578,10371578,2/19/2018 0:00,2/16/2018 0:00,2/19/2018 0:00,.,138.32,138.32,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000444,10368319,10368319,3/7/2018 0:00,2/19/2018 0:00,3/7/2018 0:00,.,136.56,136.56,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000438,10376539,10376539,3/14/2018 0:00,3/13/2018 0:00,3/14/2018 0:00,.,138,138.0,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000446,10372336,10372336,3/21/2018 0:00,3/20/2018 0:00,3/21/2018 0:00,.,138.39,138.39,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000444,10362950,10362950,3/28/2018 0:00,1/17/2018 0:00,3/28/2018 0:00,.,137.6,137.6,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000449,10389038,10389038,4/11/2018 0:00,4/10/2018 0:00,4/11/2018 0:00,.,138.34,138.34,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000439,10381322,10381322,4/12/2018 0:00,4/9/2018 0:00,4/12/2018 0:00,.,136.26,136.26,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000436,10381323,10381323,4/16/2018 0:00,4/16/2018 0:00,4/16/2018 0:00,.,142.93,142.93,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000438,10381328,10381328,4/18/2018 0:00,4/18/2018 0:00,4/18/2018 0:00,.,145,145.0,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000439,10381330,10381330,4/25/2018 0:00,4/25/2018 0:00,4/25/2018 0:00,.,137.01,137.01,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000439,10388822,10388822,5/1/2018 0:00,5/1/2018 0:00,5/1/2018 0:00,.,137.18,137.18,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000436,10388824,10388824,5/11/2018 0:00,5/11/2018 0:00,5/11/2018 0:00,.,139.53,139.53,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000439,10388823,10388823,5/29/2018 0:00,5/29/2018 0:00,5/29/2018 0:00,.,137.25,137.25,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Chloride,PRDS-000439,10398278,10398278,6/2/2018 0:00,6/1/2018 0:00,6/2/2018 0:00,.,137.99,137.99,mM,110.0,170.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000452,10256662,10256662,9/2/2015 0:00,8/30/2015 0:00,9/2/2015 0:00,.,25.4,1.016,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000452,10256663,10256663,9/8/2015 0:00,9/6/2015 0:00,9/8/2015 0:00,.,24.9,0.996,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000452,10256664,10256664,9/10/2015 0:00,9/6/2015 0:00,9/10/2015 0:00,.,26.6,1.064,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000560,10256665,10256665,9/22/2015 0:00,9/13/2015 0:00,9/22/2015 0:00,.,497.8,0.9956,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000560,10256666,10256666,9/28/2015 0:00,9/20/2015 0:00,9/28/2015 0:00,.,564.6,1.1292,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000560,10256667,10256667,9/30/2015 0:00,9/24/2015 0:00,9/30/2015 0:00,.,545.2,1.0904,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000443,10256927,10256927,10/6/2015 0:00,9/24/2015 0:00,10/6/2015 0:00,.,106.6,1.0659999999999998,ug/mL,0.8,1.2,0.86,1.14,.,.,.,Y,Y,Y,Y,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,0
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000444,10340208,10340208,7/11/2017 0:00,7/9/2017 0:00,7/11/2017 0:00,.,105.6,1.056,ug/mL,0.8,1.2,0.86,1.14,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,0
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000443,10340209,10340209,7/13/2017 0:00,7/10/2017 0:00,7/13/2017 0:00,.,102,1.02,ug/mL,0.8,1.2,0.86,1.14,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,0
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000443,10344080,10344080,7/18/2017 0:00,7/18/2017 0:00,7/18/2017 0:00,.,101.1,1.011,ug/mL,0.8,1.2,0.86,1.14,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,0
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000444,10340210,10340210,7/19/2017 0:00,7/17/2017 0:00,7/19/2017 0:00,.,102.1,1.021,ug/mL,0.8,1.2,0.86,1.14,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,0
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000443,10340211,10340211,7/25/2017 0:00,7/17/2017 0:00,7/25/2017 0:00,.,96.9,0.9690000000000001,ug/mL,0.8,1.2,0.86,1.14,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,0
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000449,10345848,10345848,7/31/2017 0:00,7/31/2017 0:00,7/31/2017 0:00,.,36.9,0.9225,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000449,10344209,10344209,8/2/2017 0:00,7/27/2017 0:00,8/2/2017 0:00,.,40.4,1.01,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000444,10349699,10349699,9/14/2017 0:00,9/13/2017 0:00,9/14/2017 0:00,.,103.9,1.0390000000000001,ug/mL,0.8,1.2,0.86,1.14,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,0
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000443,10350648,10350648,9/25/2017 0:00,9/23/2017 0:00,9/25/2017 0:00,.,104,1.04,ug/mL,0.8,1.2,0.86,1.14,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,0
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000443,10354042,10354042,10/2/2017 0:00,10/2/2017 0:00,10/2/2017 0:00,.,101.2,1.012,ug/mL,0.8,1.2,0.86,1.14,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,0
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000449,10350651,10350651,10/4/2017 0:00,9/25/2017 0:00,10/4/2017 0:00,.,40.8,1.02,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000444,10352209,10352209,10/5/2017 0:00,9/27/2017 0:00,10/5/2017 0:00,.,98.6,0.986,ug/mL,0.8,1.2,0.86,1.14,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,0
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000449,10352210,10352210,10/9/2017 0:00,10/2/2017 0:00,10/9/2017 0:00,.,38.9,0.9725,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000449,10352211,10352211,10/10/2017 0:00,10/4/2017 0:00,10/10/2017 0:00,.,38.1,0.9525,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000449,10352213,10352213,10/12/2017 0:00,10/11/2017 0:00,10/12/2017 0:00,.,38.1,0.9525,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000443,10355606,10355606,10/20/2017 0:00,10/16/2017 0:00,10/20/2017 0:00,.,103.4,1.034,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000444,10358639,10358639,11/14/2017 0:00,11/7/2017 0:00,11/14/2017 0:00,.,95.3,0.953,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000443,10358746,10358746,11/20/2017 0:00,11/20/2017 0:00,11/20/2017 0:00,.,98,0.98,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000444,10361015,10361015,11/22/2017 0:00,11/22/2017 0:00,11/22/2017 0:00,.,99.5,0.995,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000439,10359665,10359665,11/23/2017 0:00,11/21/2017 0:00,11/23/2017 0:00,.,216,1.08,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000436,10360049,10360049,11/27/2017 0:00,11/26/2017 0:00,11/27/2017 0:00,.,195.9,0.9795,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000439,10361008,10361008,11/28/2017 0:00,11/27/2017 0:00,11/28/2017 0:00,.,199.4,0.997,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000446,10361465,10361465,11/30/2017 0:00,11/30/2017 0:00,11/30/2017 0:00,.,94.4,0.9440000000000001,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000449,10361911,10361911,12/1/2017 0:00,12/1/2017 0:00,12/1/2017 0:00,.,39.5,0.9875,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000438,10361930,10361930,12/5/2017 0:00,12/4/2017 0:00,12/5/2017 0:00,.,198.5,0.9925,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000438,10362709,10362709,12/8/2017 0:00,12/8/2017 0:00,12/8/2017 0:00,.,199.7,0.9985,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000436,10362560,10362560,1/8/2018 0:00,1/8/2018 0:00,1/8/2018 0:00,.,204.7,1.0235,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000444,10362697,10362697,1/9/2018 0:00,1/9/2018 0:00,1/9/2018 0:00,.,103.5,1.035,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,Immunoassay,PRDS-000449,10362952,10362952,1/11/2018 0:00,1/11/2018 0:00,1/11/2018 0:00,.,42.4,1.06,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
